x,y,value
2152.7679201440355,1260.1204476365604,70
2009.337679268883,1775.3151703529518,77
1213.30310067599,1734.8591597020704,52
1731.411844012816,2010.3327692573052,72
921.5008376490563,1270.3807848585884,57
2015.63992194124,1331.0367185669336,68
1523.194013656231,1956.013902934761,60
1355.5262971310226,1686.051705043458,99
948.3139810962307,1106.8361402656792,59
321.4333451098569,2213.2222372292767,77
1040.9159759064873,710.719919161901,69
2116.5855022308187,1952.0875799939022,93
1358.7696901869633,927.3391853629281,77
1475.5219758668416,2502.83946160479,78
1887.9635835685917,787.6453399092147,57
2463.0208434824976,2136.0705292984007,68
2222.688731897185,1519.1280233564044,97
1074.0189025162713,1376.6439184426545,70
588.901118705662,1652.643531595907,67
2739.993533974417,1875.895372940933,58
2694.682210254092,1107.7449521965916,53
1654.4132026390066,1152.0513407777403,90
924.9422816334545,1884.7476359184693,74
2041.7996713713349,706.2737265372265,83
1506.1945614180602,1267.8306567659838,58
1503.69584287106,3080.2886804417467,58
2007.4158259769297,1075.938721067386,67
1727.3737778610146,2133.846599241903,60
967.2789489168927,1266.9698190051204,62
1397.8154368833784,1814.4677757605984,87
1890.7628687550387,1887.123048660135,58
1815.3125156268745,2124.4235709535,65
1691.1946916036031,1459.8182899556386,53
2026.8978816622973,2554.387522739453,83
1379.327910515733,1265.2769210694362,56
1649.5212920339013,1677.0554101618063,64
-127.6031456644348,1682.58366947083,87
1335.3613075029584,998.9611433873188,60
1942.1378587121874,1417.0090758724662,81
1364.989170865794,1640.70195298123,76
1327.0727085658093,1343.8846817973165,79
1039.4599285369559,2780.407186090294,66
2061.869350788938,1140.633366562261,85
1834.4180411946506,2149.6574374322404,68
1972.8937033359077,1988.1751099364196,56
697.0794234454205,1553.0141361098906,92
1479.9613827915482,1127.3406764359029,94
1420.1309005493622,1175.8175431661414,70
1419.900551125089,1300.9615537537716,77
1252.1726325653874,667.074562388895,52
1387.1342685343577,1058.212490462381,63
1985.0087957776911,818.7069456802051,51
603.7607277504507,2232.8827049508845,78
2448.833788439592,1869.1763995561357,67
1802.106966937596,1952.9322527947566,86
1539.0204565942588,1854.3611791330002,94
2013.6034776108283,1643.429015029108,94
834.2690318401477,2290.285369426595,73
1227.8359518488583,1254.5638754961578,95
1499.6486882290883,1613.2800310455489,61
2242.966589640454,1933.474617274088,94
1536.9381138610863,899.3405874339619,81
1785.2137400169383,3108.239651433301,67
1265.3969064563014,1574.2280847508196,62
1803.6074389081107,1630.9399286498228,53
2398.806200911594,2188.3842191994872,72
2057.949750261422,2017.4228698671384,59
1519.4584105354256,1578.984213060256,54
1897.9318280571001,1625.0099224110475,99
1848.9448817279713,807.8709378880369,89
1813.4802402730031,1281.7123144370382,63
2116.1630848545697,1818.5503114415064,83
2112.425256343098,1781.8916228834696,77
1496.6071059869232,2170.52807836407,57
1881.1259351632498,1499.6946742503642,65
1368.6389438444685,866.3019466465933,80
1098.6502062665763,2088.310418749865,56
1425.439526572372,2277.9898764530344,52
1522.0473285545738,2009.067489790141,78
729.3959098353693,1478.1283679332807,85
1990.3526841327255,2082.138229300316,88
176.52369312316637,3274.400442366133,53
2917.594874167526,1617.5213605822642,58
2311.1259713225245,904.0768572394642,66
1429.6820423382085,1266.8026785859504,98
1564.899584706252,1872.683203514052,69
1711.6723412180067,757.543047912995,63
1265.6062104298942,1644.646740818061,95
1656.4959782178335,1750.1135285199678,78
1488.1864155735348,2327.5060732683523,62
1513.0500458088823,2215.0426313891767,85
1650.9169361646846,1992.237599237912,94
903.4225052473681,478.6056981047616,66
1579.9712664911892,2020.471767385989,96
1641.9102777331038,1912.7018963921496,99
1624.6112151023224,1687.9173919011996,92
1452.271026706288,694.8341402892836,53
2129.115292409051,1171.5582487684962,69
1383.3601269835897,976.5338185949932,60
1673.8493578359605,552.4409836084811,91
2208.835171387138,1558.4876276546293,71
1520.498334414209,1161.0341426406367,94
1667.418038158141,2872.597993496482,57
1511.9940862669166,1475.5592336430716,77
2178.871301206165,2206.8217812950065,94
1431.3241236312176,775.3956910154141,90
2201.863693068468,1294.9004103595917,79
1508.3924571008329,1608.3941413791838,82
1130.4565427003567,1105.8682290581912,82
1899.8729897114258,1348.8448609596542,96
1407.8524875465373,1450.969750240257,85
1870.4368539739467,1442.991210639579,76
195.4842119624982,2487.5044898796996,69
1562.7890353718385,1749.0583460777816,82
1330.383755045625,1799.700484832678,74
1028.5570611587264,1829.7725905345617,93
1283.5659035044655,1866.2583920305826,92
1273.3348322780394,1518.5017114245936,68
1536.1935069990748,1399.5720176226032,96
876.5231737818873,1643.3532331211652,70
1718.3232945542222,2138.3471778187627,91
2243.293797027259,2123.0642975802184,82
1700.6506528982784,1439.7459655178209,52
1964.6807090388697,1943.867050696082,63
2107.4676317312633,1462.6528718421926,64
2178.431160516454,1576.8804780796486,82
2495.255750835018,1323.1835125849277,91
1310.5854052864001,1469.1226339089096,71
1200.944411843807,2230.6102381368664,50
1951.9192285867325,1606.1557770316444,80
1914.319514253065,1627.5864576381853,96
1948.02405423221,836.3363137330472,84
2504.8276315494913,1405.3232495456616,69
1565.8713588236124,1439.287751489662,81
1773.2646842474578,1145.3734606403239,61
1069.9922786826278,1570.7779092138082,65
2627.846966412344,1345.3540582481992,57
1391.9139438198097,1599.9431309838176,63
1406.0784403439502,1620.6967082714937,67
1386.811458920244,1082.0680244507043,79
1237.7384751021964,1360.5943121204318,82
1195.4678800005406,1598.6323447424431,83
1298.3342629796027,2152.094918940389,93
877.2884403988929,1688.3047897598967,98
1167.5274442927462,1228.9776134033125,83
2534.6679601481746,1759.4475829839525,98
1928.0139762450497,2413.7196480229068,56
2023.1384927882243,2018.2984396565357,55
2148.7907981328226,1833.7084685798366,55
2477.2536866055607,1922.7402911031872,71
674.4751287024433,2279.922224076342,57
945.244846781095,2097.7586003708566,86
1158.3245739770227,1843.3253939208553,64
1325.3215061795663,2094.266313157069,75
1409.9017091317407,1019.1196552299959,88
1336.6976280213448,808.8125771918859,52
1669.8408609903922,1638.4945286839416,59
1577.8340997969733,1594.2855581872957,52
1198.7690068352404,1287.9901766053977,79
472.4120159305803,1972.8715382758812,95
1063.7520517350163,628.5134101364084,71
1285.5670777680775,1292.5590753331244,52
1436.6466860205055,1317.467430923219,50
995.3526747690968,741.7943108122967,82
1314.783171176155,2307.310706996678,68
994.6927101815721,880.3445690303649,85
1497.2767286501987,1265.7751747081834,83
1023.6407402430576,2013.9350822645933,80
1135.734076239133,1882.9678750763921,92
905.8443389297958,1005.8578551196531,73
1483.4360566394732,1901.1898079923446,61
1126.962519448166,1704.8374426911373,62
2013.57853776208,2726.46298441776,65
1763.1115377708147,1761.9154113961786,65
1525.2604703325437,1489.3242928277605,69
1161.443655752471,1131.6942248023151,90
1750.4465570825166,1187.8235198842408,97
1905.536849098684,1147.0606556279472,76
1631.5306105251805,2245.4946103179873,88
2362.0373321578304,1568.9301608702617,62
1790.0050634617733,1842.5687653493915,53
2016.9900132083824,2317.0690033524697,81
1626.9691121923543,380.71313225829385,94
1898.0186310528536,2199.3820857122137,89
1161.7957880897775,1587.6436592536934,83
1330.9872228179684,1777.4693891822485,88
1734.8681811655551,1145.7435924879007,92
1731.2361452030561,1182.3830041377673,66
1813.9923158959891,1804.3681482685204,73
2110.38285056373,2752.244103527761,78
847.7008185166592,2061.601859769477,95
1072.9601306192171,2192.7066640712965,77
1674.9727249614918,1463.9445682313165,94
1198.004588522635,1259.8430910692123,96
3249.070525069046,1169.5427275725297,71
1818.0462140094332,1315.8083410136824,77
1521.0209799592867,533.5539867767638,74
1302.4517678824357,1197.4855319162255,90
1320.105262827843,1279.7686253321049,52
1575.256735081954,1472.2661161646058,62
1616.1773707349942,1625.8202582356723,80
1331.8368320776087,1741.1706376748316,62
1423.6102811644143,1552.4825171405464,90
2232.3286920416635,1269.223660190648,67
2252.4388857498825,578.2658817292661,86
1686.2033943918038,1272.2908991611298,92
889.5565408059964,1073.719884518524,83
1829.437982743887,1792.9785775013283,66
2337.3276252298783,2014.5889017088734,70
2245.0769554055546,2029.230736891996,85
1927.3993308291988,1938.4215714259365,99
2271.397882067276,1493.1823356357822,89
1586.878540663876,1298.967420624078,68
1874.2378893412179,1186.3938265284933,61
1219.7986212617752,806.1957450611511,77
1706.3191325022212,2055.8720536159553,60
2224.9535264096276,1472.5896843970393,97
1265.4746986809198,936.7750565515895,86
1129.464689692222,1146.699515506909,77
1608.9308739362136,1126.4584751457503,84
1446.8553025623655,1581.4574458695897,93
1884.7602649595756,2093.679128897369,64
1333.5566414508442,1385.950428564235,65
2419.4062122257224,433.6784459702019,94
915.3483554438374,1465.3550357825663,56
2187.0537975342327,1481.8482533134286,96
1177.7617902703137,1447.4850878942655,52
662.1950371323536,1246.2146201241756,80
1679.1239825987989,1668.6647437249476,61
1432.8824114174236,1593.0157609365274,57
1005.3817204728499,1547.530046298703,74
719.4979585667332,1766.2658840835093,93
1556.0060107886368,1345.0287917880996,99
2048.104850236274,1316.6523685116997,84
1852.6631509675874,2250.0068481547264,61
1588.539728843998,1839.6229082197444,70
1799.6101910332327,1973.4182338334263,75
1546.5793382354368,2172.9974960290606,51
845.3242829091797,1822.9172936744264,63
849.7394118126437,2024.139542930112,95
1458.602139932026,770.2726223268962,53
1479.859761241328,1662.02213936004,66
1985.677743677748,1468.5859724548627,96
1938.8385163117389,2398.787248811931,97
1862.75291230384,2023.7679692636764,54
1420.045047885775,1244.7226079654365,73
869.8603193692956,1746.3422826266294,98
1766.2219729573771,1643.7858700866464,56
1822.7710610554495,1787.1109199381408,72
365.9206731855222,1050.5239686747004,96
1143.017311133034,1739.9534359811391,66
1214.6592157274172,1445.8695287179094,61
1619.3615049860834,1701.1700853898267,60
1158.5061880415183,1197.7526208009415,60
1541.1191200120452,1267.4136176637267,83
1454.9189342478694,2146.866213545378,96
1480.6116686555013,1034.1714241919458,86
1201.9892575739923,1071.0680028410022,99
1240.6938773910265,1534.1545747542373,78
1020.0528745340189,1174.0000157690492,97
1750.2201247112812,1117.430887230627,85
1845.7377187200495,1612.4831889661739,76
1174.8774293616957,807.412274910174,91
2320.5064524328873,1055.9640859052074,71
1402.8856807033408,2586.9929948238478,51
2325.279216322646,1789.682732846531,96
1239.1228175085635,1186.663527227071,85
546.8975161246475,1769.052742495125,97
1761.285316880541,1843.6104418553412,79
1684.4589569838588,2057.1524134071456,56
1577.3833020781567,1496.3671886336613,61
1239.0701652023706,2048.194054748471,52
1542.9002916814557,540.72194092094,66
1304.5566754896017,1031.7911381241497,90
1409.0116212584899,1641.8809042302544,81
1981.0025323069028,1724.7619697659222,57
1652.295019189412,1104.0540595277055,72
1865.162098090354,1689.655198993606,87
1444.2521511114703,1248.0250790183961,79
1389.1777315219776,1421.4656562484436,64
983.4451389800435,2072.3321036945317,59
1375.1680981402667,2014.4139518063262,87
-100.37087337020421,1061.4150396803952,64
1265.0754212715478,1031.3194723519746,79
1519.2493158289458,1354.3585055853682,95
1842.0232315594433,1546.5720527755639,75
1425.8474656618869,1230.995959074656,94
1734.0231755468649,2080.2664247618604,63
470.2920737292425,1733.640124216304,52
1531.7679783208905,1762.9877582992408,85
720.4350079676635,926.6757888895405,75
956.0346465946989,2143.590562053916,63
1466.6036304924348,149.86079224168088,80
2198.3183983611425,1976.972929286711,63
1745.7897861593947,2027.101072197412,89
1569.301902992924,1343.7446097230456,59
1550.421209690814,2196.4003119857384,58
1203.3719578221317,1528.396426884853,95
1288.1946977380235,1591.1610550257478,89
1773.8744271597639,1729.7095970641344,92
867.5061452021181,3153.2326592675536,91
1856.713429565876,2232.1621574035285,67
1365.9328708649389,1910.5108037184855,85
1972.964941859148,1103.5429600614289,85
2040.733133040407,1631.7401161017724,61
723.6443981714953,1153.383156438833,99
1269.3960228107562,1971.0006270034328,89
1132.4225604540534,1630.1786912294547,52
653.8224218877938,997.6843635550788,67
1043.91976631966,1600.5074950712778,56
2780.8143270570354,1135.2364685038738,80
1864.9413525305854,1635.5533140307998,50
2518.8303887272423,1130.406545179398,80
1974.735624433533,1573.6890200424327,62
1189.2648239201276,1935.1801343295738,78
1369.3008060873437,1533.4192073994734,52
1854.404494544519,1364.501069775832,78
1778.9395061608834,1661.5833138907576,84
1271.5153965701984,1908.5365137584529,64
805.1898191347618,1006.3535684211462,70
3204.066998118735,1690.2732807146276,68
1489.6115682529623,2218.7156128707265,77
1397.3169578330553,1846.773685000384,53
1616.8536363770163,1588.8222766956403,94
1438.8221097688509,1879.8139567114738,62
1621.5508582771072,1786.1934314133675,64
2203.660047482575,1936.7457579419333,97
1497.9121645811533,547.9793978705542,88
978.8311847604846,783.2171365303938,81
1479.36450718506,2062.359778103645,52
1327.98551371941,807.3056152813061,79
2272.135873047791,1760.714521221629,69
2145.7459367931506,1383.9203753458805,51
1613.9489046397646,1061.850580564028,99
920.818477014737,1734.7700819357633,74
947.2402727043924,1660.4619552203117,60
1567.7480352166422,2615.116529410215,50
1728.3478890850056,1247.5396010940817,97
1372.8749947613378,2280.0002633966133,98
1320.1016123207482,1736.1566605541836,97
1263.7867878350419,1229.4342625906702,59
1548.489424302392,1959.568432120649,66
368.8052283878328,1842.8144555890021,79
1009.5230900395103,1577.866850791051,84
1246.66098170069,1693.0928815823381,99
2163.9380019003256,1261.4516878392606,68
1153.2795834599006,1147.051640734773,95
1650.4204753399686,1939.6662902733178,83
1673.4577798898633,1447.9754912053895,81
2209.1446572547466,1519.9037042374803,61
2191.4751079064404,1699.856001334165,92
1531.434920026907,1692.5893757539304,66
1322.4440338296438,845.281967874994,55
1228.2698530115201,2203.0712465894558,62
1439.6547931914747,1620.5362793123657,88
1343.1697272625652,1458.6185719509517,71
1837.0001091034812,1775.3682059468997,60
1770.3413131669674,1678.216300169458,56
1856.0869999968731,1943.4765481068775,94
2189.8282601424494,1828.9370394374969,94
2491.6209651244535,1918.8683178601598,70
1622.5181011281436,2235.4421562257844,50
2109.918290122192,2001.7574778475123,79
1384.3563125072576,1479.7020931977452,68
2152.689896215873,998.4946253236101,96
2090.9409830122872,2393.8441698642837,95
2064.394389395861,1441.0835166884701,78
1607.221325020127,1323.3914966817651,84
1226.0073224289208,691.5817944798067,69
862.922185491627,1729.181756018082,85
1540.1678006638156,1634.3885053389115,88
2326.6926755489567,802.387735237286,50
1405.2639537423288,1786.5822244286144,72
1952.7496971543926,1310.849243011307,80
1982.1621046838309,2905.1027070063733,84
1418.343293960779,1275.2646073165922,96
2218.358823184125,1342.3485372631299,94
105.85603218411347,1122.5570912348426,71
948.8112650552778,2198.883463883012,95
1102.3702562451354,1373.5573061296498,56
1150.3288929906703,1197.488126479278,82
1728.317880017313,1913.4227083222977,94
1705.2053059513162,869.7687356554338,85
1757.1816905118692,1872.5004764865,93
1858.2271514906088,2450.645061662455,56
1085.1341198515406,1843.249119779571,76
951.0983710207058,1878.8943614919888,51
1758.3462454282967,1994.9753118157682,66
1245.0703676011458,2414.799217699786,50
774.94888174038,2164.8921833715785,95
2045.858546695106,1779.7800644985382,79
2257.737357675514,2011.8909036800271,71
2338.766849273695,1116.977740629471,77
